/home/muralidhar/Downloads/captionfiles/cars32017720pblurayx264-ytsag-english-116107/Cars.3.2017.720p.BluRay.x264-YTS.AG.srt,0.2291,0.2966,0.5127,2.6124737210932,0.6025,2
/home/muralidhar/Downloads/captionfiles/cars32017720pblurayx264-ytsag-english-116107 (1)/Cars.3.2017.720p.BluRay.x264-YTS.AG.srt,0.2291,0.2966,0.5127,2.6124737210932,0.6025,2
/home/muralidhar/Downloads/captionfiles/thewild2006dvdripxvid-unseen-english-79515(1)/The.Wild.2006.DVDRip.XviD-UnSeeN.srt,0.2783,0.1867,0.5057,2.4412955465587,0.6024,2
/home/muralidhar/Downloads/captionfiles/thewild2006dvdripxvid-unseen-english-79515/The.Wild.2006.DVDRip.XviD-UnSeeN.srt,0.2783,0.1867,0.5057,2.4412955465587,0.6024,2
/home/muralidhar/Downloads/captionfiles/midnightcowboy19691080pblurayx264-ytsam-english-127729/Midnight.Cowboy.1969.1080p.BluRay.x264-[YTS.AM].srt,0.2417,0.2407,0.4837,2.42712392829306,0.602,2
/home/muralidhar/Downloads/captionfiles/highsociety2017brripxvidmp3-xvid-english-122792/High.Society.2017.BRRip.XviD.MP3-XVID.srt,0.3218,0.201,0.468,2.48720066061106,0.6016,2
/home/muralidhar/Downloads/captionfiles/the-return-of-ringo-il-ritorno-di-ringo-1965-it-brd-720p-english-124983/The Return of Ringo (Il ritorno di Ringo) (1965) IT BRD 720p.srt,0.3894,0.3451,0.5177,3.13709677419355,0.6008,2
/home/muralidhar/Downloads/captionfiles/Readability caption files data/10. fight-club-yify-english.srt,0.3015,0.246,0.5108,2.6504401864319,0.6007,2
/home/muralidhar/Downloads/captionfiles/snezhnayakoroleva2perezamorozka2014720pblurayx264ytsag-english-123884/The.Snow.Queen.2.2015.BRRip.XviD.AC3-EVO-HI.srt,0.2895,0.252,0.5129,2.63700234192037,0.6002,2
/home/muralidhar/Downloads/captionfiles/keepwatching20181080pweb-dlh264ac3-evo-english-120928/Keep.Watching.2018.1080p.WEB-DL.H264.AC3-EVO.srt,0.2806,0.1719,0.5179,2.42686567164179,0.6001,2
/home/muralidhar/Downloads/captionfiles/theothersideofheaven2001dvdripdivxxpd-english-124432/The.Other.Side.of.Heaven.(2001).DVDRip.DivX.XPD.srt,0.3055,0.2981,0.544,2.86807095343681,0.5999,1
/home/muralidhar/Downloads/captionfiles/plenty1985720pblurayx264-ytsam-english-132055/Plenty.1985.720p.BluRay.x264-[YTS.AM].srt,0.3123,0.3342,0.5182,2.90688575899844,0.5993,1
/home/muralidhar/Downloads/captionfiles/kinkyboots2005720pblurayx264ytsag-english-117285/Kinky.Boots.2005.720p.BluRay.x264-[YTS.AG].EN.srt,0.275,0.2727,0.5268,2.6810766721044,0.5992,1
/home/muralidhar/Downloads/captionfiles/Readability caption files data/the-lord-of-the-rings-the-return-of-the-king-yify-english.srt,0.294,0.2294,0.5433,2.65840220385675,0.5987,1
/home/muralidhar/Downloads/captionfiles/apistolforringo1965720pblurayx264ytsag-english-125019/A Pistol for Ringo (Una pistola per Ringo) (1965) IT BRD 720p.srt,0.2653,0.3025,0.5896,2.88257222739981,0.5985,1
/home/muralidhar/Downloads/captionfiles/thegoodneighbor2016brripxvidmp3-rarbg-english-117406/The.Good.Neighbor.2016.BRRip.XviD.MP3-RARBG.srt,0.2894,0.3179,0.5407,2.85809523809524,0.5983,1
/home/muralidhar/Downloads/captionfiles/thebigblue1988720pblurayx264-ytsam-english-126924/The.Big.Blue.1988.720p.BluRay.x264-[YTS.AM].srt,0.3147,0.1864,0.5337,2.56694813027744,0.5969,1
/home/muralidhar/Downloads/captionfiles/batmanandharleyquinn2017brripxvidmp3-rarbg-english-113905/Batman.and.Harley.Quinn.2017.BRRip.XviD.MP3-RARBG.srt,0.3881,0.2967,0.4752,2.87772397094431,0.5969,1
/home/muralidhar/Downloads/captionfiles/spacedogsadventuretothemoon2016brripxvidac3-ift-english-100058/Space.Dogs.Adventure.to.the.Moon.2016.BRRip.XviD.AC3-iFT.srt,0.2752,0.28,0.5156,2.65274151436031,0.5963,1
/home/muralidhar/Downloads/captionfiles/Readability caption files data/the-lord-of-the-rings-the-fellowship-of-the-ring-yify-english.srt,0.2981,0.2784,0.527,2.72514619883041,0.5951,1
/home/muralidhar/Downloads/captionfiles/Readability caption files data/Paths of Glory (1957) [720p].srt,0.2877,0.3519,0.5371,2.90096618357488,0.5944,1
/home/muralidhar/Downloads/captionfiles/scooby-doo-music-of-the-vampire-gf-2012-english-80167/Scooby-Doo!.Music.Of.The.Vampire.2012.720p.BluRay.x264-[YTS.AG].srt,0.3273,0.2825,0.5072,2.75338753387534,0.5943,1
/home/muralidhar/Downloads/captionfiles/thevault2017limitedbdripx264-bipolar-english-116287/The.Vault.2017.LIMITED.BDRip.x264-BiPOLAR.srt,0.2452,0.2601,0.5926,2.70493991989319,0.5941,1
/home/muralidhar/Downloads/captionfiles/rootsofevil1979720pblurayx264ytsag-english-119022/Roots Of Evil 1979 720p.BluRay.x264-[YTS.AG]_eng.srt,0.2604,0.2383,0.5341,2.54257641921397,0.5938,1
/home/muralidhar/Downloads/captionfiles/grave-of-the-fireflies-1988-720p-brrip-x264-aac-team-nanban-english-125767/Grave of the Fireflies (1988) 720p BRRiP x264 AAC [Team Nanban].srt,0.3753,0.2089,0.5122,2.69439728353141,0.5931,1
/home/muralidhar/Downloads/captionfiles/watchtower2012dvd-english-127230/Watchtower.2012.DVD.srt,0.2706,0.2395,0.5636,2.63649851632047,0.5928,1
/home/muralidhar/Downloads/captionfiles/Readability caption files data/Saving.Private.Ryan.1998.1080p-720p.BluRay.x264.YIFY.Eng.srt,0.2566,0.2386,0.5053,2.45707519242155,0.5928,1
/home/muralidhar/Downloads/captionfiles/findingsofia2016720pblurayx264ytsag-english-127021/Finding.Sofia.2016.1080p.WEBRip.x264-[YTS.AM].srt,0.2729,0.2397,0.5364,2.57528641571195,0.5927,1
/home/muralidhar/Downloads/captionfiles/thewitches1967720pblurayx264ytsag-english-126958/The.Witches.1967.720p.BluRay.x264.[YTS.AG].srt,0.2961,0.2798,0.5108,2.66756513926325,0.5926,1
/home/muralidhar/Downloads/captionfiles/amovingromance2017720pblurayx264ytsag-english-124383/A.Moving.Romance.2017.1080p.AMZN.WEBRip.DDP2.0.x264-ABM-HI.srt,0.215,0.3405,0.5282,2.65720903300521,0.5922,1
/home/muralidhar/Downloads/captionfiles/the-jungle-book-1967-720p-bluray-x264-aac-ozlem-english-83650/The.Jungle.Book.1967.720p.BluRay.x264-[YTS.AG].srt,0.273,0.2752,0.4894,2.54343807763401,0.592,1
/home/muralidhar/Downloads/captionfiles/killingground2016bdripxvidac3-evo-english-116706/Killing.Ground.2016.BDRip.XviD.AC3-EVO.srt,0.2962,0.1759,0.5411,2.48270893371758,0.5919,1
/home/muralidhar/Downloads/captionfiles/switchingchannels1988720pwebripx264-ytsam-english-124597/Switching.Channels.1988.720p.WEBRip.x264-[YTS.AM].srt,0.299,0.2108,0.4948,2.45934959349593,0.5915,1
/home/muralidhar/Downloads/captionfiles/ultramarines-a-warhammer-40000-movie-2010-720p-bluray-dd51-x264-publichdeng-english-125076/Ultramarines A Warhammer 40000 Movie 2010 720p BluRay DD5.1 x264-PublicHD.Eng.srt,0.427,0.2078,0.5643,2.92943548387097,0.5907,1
/home/muralidhar/Downloads/captionfiles/abeandphilslastpokergame2017web-dlxvidmp3-fgt-english-122645/Abe.and.Phils.Last.Poker.Game.2017.WEB-DL.XviD.MP3-FGT.srt,0.2362,0.2534,0.5442,2.52420016406891,0.5904,1
/home/muralidhar/Downloads/captionfiles/ithappenedtojane1959720pblurayx264ytsag-english-117509/It.Happened.To.Jane.1959.720p.BluRay.x264-[YTS.AG].srt,0.2639,0.2761,0.536,2.62147281486579,0.5895,1
/home/muralidhar/Downloads/captionfiles/theevilwithin2017720pblurayx264-spooks-english-116048/The.Evil.Within.2017.720p.BluRay.x264-SPOOKS.srt,0.2924,0.3613,0.5274,2.87545787545788,0.5892,1
/home/muralidhar/Downloads/captionfiles/whenwefirstmet2018webripx264-fgt-english-120930/When.We.First.Met.2018.WEBRip.x264-FGT.srt,0.2337,0.2028,0.4807,2.22734852695942,0.5882,1
/home/muralidhar/Downloads/captionfiles/townontrial1957remasteredbdripx264-ghouls-english-124992/Town.on.Trial.1957.REMASTERED.BDRip.x264-GHOULS.srt,0.2517,0.2709,0.5276,2.54530059271804,0.5874,1
/home/muralidhar/Downloads/captionfiles/yogahosers2016720pblurayx264-yts-english-126919/Yoga.Hosers.2016.720p.BluRay.x264-YTS.srt,0.3106,0.1947,0.4631,2.34641873278237,0.5873,1
/home/muralidhar/Downloads/captionfiles/yogahosers2016720pblurayx264-yts-english-126919(1)/Yoga.Hosers.2016.720p.BluRay.x264-YTS.srt,0.3106,0.1947,0.4631,2.34641873278237,0.5873,1
/home/muralidhar/Downloads/captionfiles/mylittleponythemovie2017brripxvidac3-evo-english-119111/My.Little.Pony.The.Movie.2017.BRRip.XviD.AC3-EVO.srt,0.2512,0.2431,0.5095,2.42941611234294,0.5868,1
/home/muralidhar/Downloads/captionfiles/darkcrimes2016720pblurayx264ytsag-english-126970/Dark.Crimes.2018.HDRip.XviD.AC3-EVO-HI.srt,0.3823,0.2081,0.529,2.70810055865922,0.5866,1
/home/muralidhar/Downloads/captionfiles/birthmarked2018web-dlxvidmp3-fgt-english-124219/Birthmarked.2018.WEB-DL.XviD.MP3-FGT.srt,0.3571,0.2529,0.4918,2.66448979591837,0.5865,1
/home/muralidhar/Downloads/captionfiles/wheelman2017webripx264-fgt-english-120496/Wheelman.2017.WEBRip.x264-FGT.srt,0.162,0.1993,0.56,2.22641509433962,0.5862,1
/home/muralidhar/Downloads/captionfiles/thealamo1960720pblurayx264ytsag-english-127339/The Alamo.srt,0.2759,0.2976,0.502,2.5988603988604,0.5862,1
/home/muralidhar/Downloads/captionfiles/slumber2017bdripx264-latency-english-124214/Slumber.2017.BDRip.x264-LATENCY.srt,0.283,0.2656,0.5242,2.58988015978695,0.5858,1
/home/muralidhar/Downloads/captionfiles/batmanbadblood2016hdripxvidac3-evo-english-76768/Batman.Bad.Blood.2016.HDRip.XviD.AC3-EVO.srt,0.3752,0.3199,0.5455,2.99511400651466,0.5858,1
/home/muralidhar/Downloads/captionfiles/justiceleaguedark2017hdripxvidac3-ift-english-103300/Justice.League.Dark.2017.HDRip.XviD.AC3-iFT.srt,0.395,0.3094,0.541,3.0045045045045,0.5855,1
/home/muralidhar/Downloads/captionfiles/the-midnight-man-2016-english-122603/The.Midnight.Man.2016.720p.BluRay.x264-RUSTED-HI.srt,0.2649,0.2349,0.507,2.42747358309318,0.5852,1
/home/muralidhar/Downloads/captionfiles/christmasinheritance2017720pblurayx264ytsag-english-120764/Christmas.Inheritance.2017.720p.BluRay.x264-[YTS.AG].srt,0.2406,0.2546,0.504,2.40765171503958,0.585,1
/home/muralidhar/Downloads/captionfiles/Readability caption files data/The.Green.Mile.1999.720p.BluRay.x264.YIFY.HI.srt,0.2447,0.2578,0.5076,2.43187531422826,0.5846,1
/home/muralidhar/Downloads/captionfiles/thefeels2017720pblurayx264ytsag-english-124252/The.Feels.2017.BRRip.XviD.AC3-EVO-HI.srt,0.2075,0.3166,0.5108,2.48946135831382,0.5843,1
/home/muralidhar/Downloads/captionfiles/Readability caption files data/whiplash.720p.BluRay.x264.YIFY.srt,0.2808,0.2266,0.5051,2.43592552026287,0.5843,1
/home/muralidhar/Downloads/captionfiles/flavoursofyouth2018720pblurayx264ytsag-english-131496/Flavours.Of.Youth.2018.720p.WEBRip.x264-[YTS.AM].srt,0.2959,0.2887,0.5435,2.70992366412214,0.5837,1
/home/muralidhar/Downloads/captionfiles/beyondskyline2017720pblurayx264ytsag-english-119163/Beyond.Skyline.2017.720p.BRRip.XviD.AC3-RARBG.srt,0.2743,0.1519,0.556,2.35187580853816,0.5824,1
/home/muralidhar/Downloads/captionfiles/indarkness2018720pblurayx264ytsag-english-127320/In.Darkness.2018.720p.WEBRip.x264-[YTS.AM].srt,0.3403,0.3404,0.541,2.92530120481928,0.5824,1
/home/muralidhar/Downloads/captionfiles/barbiestarlightadventure2016brripxvidmp3-rarbg-english-94951/Barbie.Star.Light.Adventure.2016.BRRip.XviD.MP3-RARBG.srt,0.2909,0.2382,0.5606,2.60889395667047,0.5823,1
/home/muralidhar/Downloads/captionfiles/mayathebeethehoneygames2018720pblurayx264ytsag-english-125812/Maya.the.Bee.2.The.Honey.Games.2018.HDRip.AC3.X264-CMRG-HI.srt,0.246,0.2351,0.4974,2.34046692607004,0.5819,1
/home/muralidhar/Downloads/captionfiles/batmangothambygaslight2018limiteddvdripx264-lpd-english-121049/Batman.Gotham.By.Gaslight.2018.LiMiTED.DVDRip.x264-LPD.srt,0.4261,0.3082,0.4944,2.93808882907133,0.5818,1
/home/muralidhar/Downloads/captionfiles/Readability caption files data/Django.Unchained.2012.1080p-720p.BluRay.x264.YIFY.Hearing.Impaired.Eng.srt,0.2481,0.342,0.4781,2.55243088655863,0.5815,1
/home/muralidhar/Downloads/captionfiles/inthiscorneroftheworld2016bdripx264-haiku-english-121666/In.This.Corner.of.the.World.2016.BDRip.x264-HAiKU.srt,0.2848,0.2862,0.5343,2.6361014994233,0.5807,1
/home/muralidhar/Downloads/captionfiles/thereturnofjafar1994brripxvidmp3-rarbg-english-75092/The.Return.Of.Jafar.1994.BRRip.XviD.MP3-RARBG.srt,0.3293,0.2202,0.511,2.52737752161383,0.5804,1
/home/muralidhar/Downloads/captionfiles/youngdoctorsinlove19821080pblurayx264-psychd-english-119191/Young.Doctors.in.Love.1982.1080p.BluRay.x264-PSYCHD.srt,0.2832,0.2439,0.5044,2.45738636363636,0.5802,1
/home/muralidhar/Downloads/captionfiles/gringo2018v2720pamzwebrip-h264-zit-english-127171/Gringo.2018.V2.720p.AMZ.WEBRip-H264-Zi$t.srt,0.2641,0.2339,0.502,2.37912509593246,0.5797,1
/home/muralidhar/Downloads/captionfiles/visionsofeight1973720pblurayx264ytsag-english-127036/Visions of Eight (Various 1973).srt,0.4652,0.5361,0.5052,3.57446808510638,0.5785,1
/home/muralidhar/Downloads/captionfiles/ironmen2017720pblurayx264ytsag-english-124629/Iron.Men.2017.BDRip.x264-DEUTERiUM-HI.srt,0.247,0.3973,0.526,2.76578947368421,0.5769,1
/home/muralidhar/Downloads/captionfiles/amandaandjackgoglamping2017web-dlxvidmp3-fgt-english-123243/Amanda.And.Jack.Go.Glamping.2017.WEB-DL.XviD.MP3-FGT.srt,0.3407,0.3051,0.4627,2.61926605504587,0.5768,1
/home/muralidhar/Downloads/captionfiles/thesecretlifeofpets2016720pblurayx264ytsag-english-106841/The.Secret.Life.of.Pets.2016.720p.HDRiP.750MB.ShAaNiG.srt,0.2612,0.1573,0.4761,2.11156022635408,0.5763,1
/home/muralidhar/Downloads/captionfiles/Readability caption files data/the-prestige-yify-english.srt,0.2493,0.3135,0.5466,2.61628588166374,0.576,1
/home/muralidhar/Downloads/captionfiles/thedeathofsuperman2018720pblurayx264ytsag-english-129147/The.Death.Of.Superman.2018.720p.WEBRip.x264-[YTS.AM].srt,0.3867,0.3238,0.5285,2.91923076923077,0.5756,1
/home/muralidhar/Downloads/captionfiles/ghostintheshellariseborder4-ghoststandsalone2014720pbluraydd51x264-viethd-english-111130/Ghost.in.the.Shell.Arise.Border.4-Ghost.Stands.Alone.2014.720p.BluRay.DD5.1.x264-VietHD.srt,0.4276,0.3895,0.5178,3.14444444444444,0.5755,1
/home/muralidhar/Downloads/captionfiles/whatplanetareyoufrom2000hdtvrip720px264ac3ruseng-english-122997/What.Planet.Are.You.From.(2000).HDTVRip.720p.x264.AC3.RUS.ENG.srt,0.2482,0.2642,0.5359,2.46860229574612,0.5753,1
/home/muralidhar/Downloads/captionfiles/Readability caption files data/The.Great.Dictator.1940.1080p.BluRay.x264.anoXmous_.srt,0.2744,0.2089,0.5331,2.39294871794872,0.5753,1
/home/muralidhar/Downloads/captionfiles/teentitansthejudascontract2017brripxvidmp3-rarbg-english-107126/Teen.Titans.The.Judas.Contract.2017.BRRip.XviD.MP3-RARBG.srt,0.3541,0.2952,0.5495,2.8175,0.5745,1
/home/muralidhar/Downloads/captionfiles/valleyofbones2017web-dlxvidmp3-fgt-english-124688/Valley.of.Bones.2017.WEB-DL.XviD.MP3-FGT.srt,0.2895,0.2558,0.501,2.4546485260771,0.5737,1
/home/muralidhar/Downloads/captionfiles/theprophet2014limited720pblurayx264-infamous-english-76926/The.Prophet.2014.LIMITED.720p.BluRay.x264-iNFAMOUS.srt,0.3586,0.1911,0.5519,2.57912087912088,0.5729,1
/home/muralidhar/Downloads/captionfiles/thevirginsuicides1999remasteredbdripx264-depth-english-124989/The.Virgin.Suicides.1999.REMASTERED.BDRip.x264-DEPTH.srt,0.3246,0.2613,0.5035,2.54728546409807,0.5723,1
/home/muralidhar/Downloads/captionfiles/mickeys-magical-christmas-snowed-in-at-the-house-of-mouse-960x720-23fps-591mb-english-125122/Mickey's Magical Christmas - Snowed in at the House of Mouse (960x720 23fps) 591MB.srt,0.3152,0.1984,0.4568,2.26705202312139,0.572,1
/home/muralidhar/Downloads/captionfiles/halfmagic2018web-dlxvidmp3-fgt-english-122646/Half.Magic.2018.WEB-DL.XviD.MP3-FGT.srt,0.1907,0.246,0.4929,2.17015706806283,0.5716,1
/home/muralidhar/Downloads/captionfiles/thesnowqueen32016720pblurayx264ytsag-english-118186 (1)/The.Snow.Queen.3.2016.720p.BluRay.x264-[YTS.AG]-HI.srt,0.2743,0.2952,0.5129,2.52657399836468,0.5716,1
/home/muralidhar/Downloads/captionfiles/thesnowqueen32016720pblurayx264ytsag-english-118186/The.Snow.Queen.3.2016.720p.BluRay.x264-[YTS.AG]-HI.srt,0.2743,0.2952,0.5129,2.52657399836468,0.5716,1
/home/muralidhar/Downloads/captionfiles/hangman2017720pblurayx264ytsag-english-122177/Hangman.2017.720p.BluRay.x264-[YTS.AM].srt,0.2777,0.2805,0.5283,2.53574297188755,0.5715,1
/home/muralidhar/Downloads/captionfiles/strangemagic2015720pblurayx264ytsag-english-131836/Strange.Magic.2015.1080p.WEBRip.x264-[YTS.AM].srt,0.2204,0.2028,0.5296,2.22359481161211,0.5715,1
/home/muralidhar/Downloads/captionfiles/marshall2017720pblurayx264ytsag-english-118984/Marshall.2017.720p.BluRay.x264-GECKOS.HI.srt,0.265,0.296,0.5516,2.59612362493452,0.5714,1
/home/muralidhar/Downloads/captionfiles/cabin282017720pblurayx264-getit-english-122995/Cabin.28.2017.720p.BluRay.x264-GETiT.srt,0.2833,0.2937,0.5395,2.60374639769452,0.5712,1
/home/muralidhar/Downloads/captionfiles/thewildlife2016720pblurayx264-ytsag-english-92737/The.Wild.Life.2016.1080p.BluRay.x264-[YTS.AG].srt,0.2964,0.3475,0.5042,2.673828125,0.5706,1
/home/muralidhar/Downloads/captionfiles/the-jungle-book-2-2003-brrip-xvid-mp3-rarbg-english-83687/EN Ori.srt,0.2793,0.209,0.5133,2.33190578158458,0.5705,1
/home/muralidhar/Downloads/captionfiles/timechanger2002dvdripac3xvid-nile-english-127089/Time.Changer.2002.DVDRip.AC3.Xvid-Nile.srt,0.2614,0.3729,0.5481,2.74912891986063,0.5699,1
/home/muralidhar/Downloads/captionfiles/quackerz2016bdripx264-rovers-english-86668/Quackerz.2016.BDRip.x264-ROVERS.srt,0.3025,0.2451,0.5014,2.43914473684211,0.5699,1
/home/muralidhar/Downloads/captionfiles/the-disaster-artist-2017-720p-amzn-web-dl-english-121755/The Disaster Artist (2017) 720p AMZN WEB-DL.srt,0.1386,0.1753,0.5183,1.93482142857143,0.5699,1
/home/muralidhar/Downloads/captionfiles/ruinme2017hdripac3x264-evo-english-130514/Ruin.Me.2017.HDRip.AC3.X264-EVO.srt,0.289,0.2159,0.5272,2.39330922242315,0.5688,1
/home/muralidhar/Downloads/captionfiles/tadthelostexplorerandthesecretofkingmidas2017720pblurayx264-ytsme-english-128688/Tad.the.Lost.Explorer.and.the.Secret.of.King.Midas.2017.720p.BluRay.x264-[YTS.ME].srt,0.274,0.1793,0.5171,2.24952919020716,0.5686,1
/home/muralidhar/Downloads/captionfiles/abadmomschristmas2017720pblurayx264-ytsag-english-120233/A.Bad.Moms.Christmas.2017.720p.BluRay.x264-[YTS.AG].srt,0.2201,0.2166,0.4938,2.15389150943396,0.568,1
/home/muralidhar/Downloads/captionfiles/voyeur2017720pblurayx264ytsag-english-120708/Voyeur.2017.DOCU.WEBRip.x264-FGT.srt,0.256,0.4425,0.5316,2.84647302904564,0.5679,1
/home/muralidhar/Downloads/captionfiles/cubaandthecameraman2017nf1080pdd51x264-sadecebluray-english-120398/Cuba.and.the.Cameraman.2017.NF.1080p.DD.5.1.x264-SadeceBluRay.srt,0.2175,0.2711,0.5189,2.33173333333333,0.5679,1
/home/muralidhar/Downloads/captionfiles/furlough2018hdripxvidac3-evo-english-123389/Furlough.2018.HDRip.XviD.AC3-EVO.srt,0.2486,0.2247,0.5016,2.2551724137931,0.5677,1
/home/muralidhar/Downloads/captionfiles/sweetvirginia2017limitedbdripx264-veto-english-119992/Sweet.Virginia.2017.LiMiTED.BDRip.x264-VETO.srt,0.2959,0.2195,0.567,2.50130208333333,0.5673,1
/home/muralidhar/Downloads/captionfiles/film-stars-dont-die-in-liverpool-2017-1080p-x264-en-english-123599/Film Stars Don't Die In Liverpool 2017 1080p x264 En.srt,0.2726,0.2488,0.4691,2.28571428571429,0.5667,1
/home/muralidhar/Downloads/captionfiles/almostfriends2016brripxvidac3-evo-english-119935/Almost.Friends.2016.BRRip.XviD.AC3-EVO.srt,0.2243,0.2256,0.5407,2.28472755180353,0.5664,1
/home/muralidhar/Downloads/captionfiles/themeyerowitzstories2017720pblurayx264ytsag-english-120537/The.Meyerowitz.Stories.2017.720p.BluRay.x264-[YTS.AG].srt,0.208,0.2932,0.4932,2.2919741697417,0.5661,1
/home/muralidhar/Downloads/captionfiles/themiracleworker1962720pblurayx264ytsag-english-116351/The.Miracle.Worker.1962.1080p.BluRay.x264-SiNNERS.srt,0.3061,0.2841,0.5371,2.59824368825467,0.5661,1
/home/muralidhar/Downloads/captionfiles/thehumanitybureau2017bdripxvidac3-evo-english-124850/The.Humanity.Bureau.2017.BDRip.XviD.AC3-EVO.srt,0.3452,0.2961,0.5799,2.81410974244121,0.566,1
/home/muralidhar/Downloads/captionfiles/icarus2017720pblurayx264ytsag-english-122536/Icarus.2017.720p.WEBRip.x264-STRiFE .HI.srt,0.2789,0.3624,0.5223,2.67820443482964,0.5655,1
/home/muralidhar/Downloads/captionfiles/hostages20171080pblurayx264-ytsam-english-122479/Hostages.2017.1080p.BluRay.x264-[YTS.AM].srt,0.3484,0.2462,0.571,2.681592039801,0.5653,1
/home/muralidhar/Downloads/captionfiles/hiddencamera2007720pwebripx264-ytsam-english-124129/Hidden.Camera.2007.720p.WEBRip.x264-[YTS.AM].srt,0.3269,0.289,0.5195,2.61182714177407,0.5653,1
/home/muralidhar/Downloads/captionfiles/themercy2018brripxvidac3-evo-english-127774/The.Mercy.2018.BRRip.XviD.AC3-EVO.srt,0.3505,0.3321,0.5259,2.77918287937743,0.5652,1
/home/muralidhar/Downloads/captionfiles/monsterhighelectrified2017brripxvidmp3-rarbg-english-107121/Monster.High.Electrified.2017.BRRip.XviD.MP3-RARBG.srt,0.2874,0.2043,0.5192,2.32389580973952,0.565,1
/home/muralidhar/Downloads/captionfiles/undercovergrandpa2017720pblurayx264ytsag-english-123868/Undercover.Grandpa.2017.1080p.NF.WEBRip.DD5.1.x264-SiGMA.HI.srt,0.2624,0.1911,0.4983,2.18760285244103,0.5649,1
/home/muralidhar/Downloads/captionfiles/theweightofwater2000720pblurayx264ytsag-english-127096/The.Weight.of.Water.2000.1080p.BluRay.x264-PSYCHD.srt,0.3362,0.293,0.54,2.68629254829807,0.5648,1
/home/muralidhar/Downloads/captionfiles/ace-wonder-message-from-a-dead-man-2014-dvdrip-x264-handjob-filmeuycom-english-123487/Ace Wonder Message from a Dead Man 2014 DVDRip x264-HANDJOB FILMEUY.COM.srt,0.3005,0.3829,0.5397,2.81021897810219,0.5648,1
/home/muralidhar/Downloads/captionfiles/londontobrighton2006720pblurayx264ytsag-english-121993/London.To.Brighton.2006.720p.BluRay.x264-[YTS.AM].srt,0.2304,0.24,0.5301,2.29843561973526,0.5647,1
/home/muralidhar/Downloads/captionfiles/themanwhowasntthere2001720pblurayx264ytsag-english-127565/The Man Who Wasn't There EN.srt,0.2933,0.3119,0.5116,2.56162464985994,0.564,1
/home/muralidhar/Downloads/captionfiles/neighbourno1320051080pamznweb-dlddp20x264-arin-english-127229/Neighbour.No.13.2005.1080p.AMZN.WEB-DL.DDP2.0.x264-ARiN.srt,0.3582,0.1156,0.5668,2.38564273789649,0.5638,1
/home/muralidhar/Downloads/captionfiles/mostbeautifulisland2017limited720pblurayx264-cadaver-english-121963/Most.Beautiful.Island.2017.LiMiTED.720p.BluRay.x264-CADAVER.srt,0.3205,0.3289,0.5455,2.73422562141491,0.563,1
/home/muralidhar/Downloads/captionfiles/unsane2018720pblurayx264ytsag-english-127551/Unsane.2018.1080p.WEB-DL.H264.AC3-EVO.srt,0.2741,0.2707,0.5366,2.47486465583913,0.563,1
/home/muralidhar/Downloads/captionfiles/theashram2018hdripxvidac3-evo-english-123963/The.Ashram.2018.HDRip.XviD.AC3-EVO.srt,0.2786,0.2376,0.5695,2.48267622461171,0.5627,1
/home/muralidhar/Downloads/captionfiles/silentnight2017720pblurayx264ytsag-english-125016/Silent.Night.2017.720p.BluRay.x264-ROVERS.srt,0.2834,0.1757,0.5547,2.31736526946108,0.5625,1
/home/muralidhar/Downloads/captionfiles/monsterhighthegreatscarrierreef2016bdripx264-rovers-english-80913/Monster.High.The.Great.Scarrier.Reef.2016.BDRip.x264-ROVERS.srt,0.2867,0.2515,0.4916,2.35253227408143,0.5623,1
/home/muralidhar/Downloads/captionfiles/themostdangerousgame19321080pblurayx264-ytsam-english-122552/The.Most.Dangerous.Game.1932.1080p.BluRay.x264-[YTS.AM].srt,0.3551,0.311,0.5513,2.77886178861789,0.5619,1
/home/muralidhar/Downloads/captionfiles/lastdaysinthedesert2015720pblurayx264-walmart-english-119654/Last.Days.in.the.Desert.2015.720p.BluRay.x264-WaLMaRT.srt,0.3703,0.3256,0.5741,2.89864864864865,0.5619,1
/home/muralidhar/Downloads/captionfiles/wxiiipatlaborthemovie3yifyytsag-english-85363/Patlabor_The_Movie_3.BluRay.720p.srt,0.4071,0.2607,0.536,2.74738067520372,0.5618,1
/home/muralidhar/Downloads/captionfiles/lastflagflying2017720pblurayx264-ytsag-english-119793/Last.Flag.Flying.2017.720p.BluRay.x264-[YTS.AG].srt,0.2342,0.2524,0.5082,2.26592427616926,0.561,1
/home/muralidhar/Downloads/captionfiles/patticakes2017720pblurayx264-ytsag-english-116703/Patti.Cakes.2017.720p.BluRay.x264-[YTS.AG].srt,0.2719,0.2456,0.4308,2.15948777648428,0.5609,1
/home/muralidhar/Downloads/captionfiles/trolls2016720p1080pblurayyts-yify-english-103234/Trolls.2016.720p.1080p.BluRay.YTS-YIFY.srt,0.2115,0.1788,0.5482,2.13652868554829,0.5607,1
/home/muralidhar/Downloads/captionfiles/a-plastic-ocean-english-subtitles-zip-english-121525/A.Plastic.Ocean.2016.BluRay-YTS.HI.eng.srt,0.3483,0.4696,0.5081,3.01782945736434,0.5606,1
/home/muralidhar/Downloads/captionfiles/bladeoftheimmortal2017japanese720pblurayx264-ytsag-english-121054/Blade.of.the.Immortal.2017.JAPANESE.720p.BluRay.x264-[YTS.AG].srt,0.3312,0.2636,0.5377,2.57479508196721,0.5602,1
